#src_id	dest_id	edge_type	number_common_taxa	percent_common_taxa
11	132	3	1	0
11	140	3	1	0
12	15	3	8	0
12	17	3	12	0
12	18	3	7	0
12	19	3	3	0
12	21	3	6	0
12	23	3	6	0
12	24	3	3	0
12	25	3	3	0
12	26	3	3	0
12	27	3	3	0
12	28	3	13	0
12	30	3	11	0
12	31	3	1	0
12	32	3	6	0
12	33	3	5	0
12	35	3	10	0
12	37	3	11	0
12	43	3	6	0
12	44	3	5	0
12	46	3	4	0
12	47	3	6	0
12	52	3	8	0
12	53	3	7	0
12	54	3	1	0
12	57	3	6	0
12	61	3	8	0
12	62	3	5	0
12	63	3	3	0
12	64	3	1	0
12	65	3	4	0
12	66	3	3	0
12	67	3	5	0
12	68	3	4	0
12	70	3	3	0
12	71	3	1	0
12	72	3	1	0
12	74	3	1	0
12	75	3	3	0
12	76	3	1	0
12	77	3	2	0
12	79	3	8	0
12	80	3	1	0
12	81	3	4	0
12	84	3	1	0
12	85	3	5	0
12	86	3	3	0
12	87	3	4	0
12	88	3	4	0
12	89	3	6	0
12	90	3	14	0
12	91	3	1	0
12	92	3	5	0
12	93	3	5	0
12	96	3	4	0
12	99	3	3	0
12	100	3	1	0
12	101	3	2	0
12	102	3	1	0
12	104	3	5	0
12	107	3	3	0
12	111	3	2	0
12	112	3	3	0
12	113	3	4	0
12	117	3	1	0
12	122	3	1	0
12	123	3	8	0
12	124	3	2	0
12	125	3	4	0
12	126	3	4	0
12	127	3	3	0
12	129	3	3	0
12	130	3	1	0
12	131	3	2	0
12	132	3	2	0
13	15	3	5	0
13	17	3	7	0
13	18	3	5	0
13	19	3	1	0
13	21	3	4	0
13	23	3	3	0
13	24	3	3	0
13	26	3	3	0
13	28	3	8	0
13	30	3	6	0
13	31	3	1	0
13	32	3	4	0
13	33	3	2	0
13	35	3	8	0
13	37	3	6	0
13	43	3	4	0
13	44	3	2	0
13	46	3	4	0
13	47	3	3	0
13	48	3	3	0
13	52	3	3	0
13	53	3	3	0
13	57	3	2	0
13	61	3	6	0
13	62	3	3	0
13	63	3	3	0
13	64	3	1	0
13	65	3	4	0
13	66	3	1	0
13	67	3	5	0
13	68	3	4	0
13	70	3	3	0
13	71	3	1	0
13	72	3	1	0
13	74	3	1	0
13	75	3	3	0
13	76	3	1	0
13	77	3	2	0
13	79	3	5	0
13	80	3	1	0
13	81	3	4	0
13	84	3	1	0
13	85	3	5	0
13	87	3	4	0
13	88	3	3	0
13	89	3	2	0
13	90	3	9	0
13	91	3	1	0
13	92	3	2	0
13	93	3	2	0
13	96	3	2	0
13	99	3	1	0
13	100	3	1	0
13	102	3	1	0
13	104	3	5	0
13	107	3	3	0
13	111	3	2	0
13	112	3	3	0
13	113	3	2	0
13	117	3	1	0
13	123	3	5	0
13	124	3	1	0
13	125	3	4	0
13	126	3	1	0
13	129	3	3	0
13	130	3	1	0
13	131	3	2	0
13	132	3	2	0
14	15	3	2	0
14	18	3	1	0
14	19	3	1	0
14	21	3	1	0
14	53	3	2	0
14	54	3	1	0
14	88	3	1	0
14	89	3	2	0
14	96	3	2	0
14	113	3	2	0
14	122	3	1	0
14	123	3	2	0
14	124	3	1	0
14	126	3	2	0
14	127	3	2	0
15	17	3	7	0
15	18	3	7	0
15	19	3	3	0
15	21	3	6	0
15	23	3	6	0
15	24	3	4	0
15	25	3	2	0
15	26	3	4	0
15	27	3	2	0
15	28	3	7	0
15	30	3	6	0
15	31	3	1	0
15	32	3	2	0
15	33	3	4	0
15	34	3	2	0
15	35	3	5	0
15	36	3	1	0
15	37	3	5	0
15	38	3	1	0
15	43	3	3	0
15	44	3	3	0
15	46	3	4	0
15	47	3	2	0
15	48	3	2	0
15	52	3	3	0
15	53	3	2	0
15	54	3	1	0
15	57	3	2	0
15	61	3	4	0
15	62	3	2	0
15	63	3	2	0
15	64	3	1	0
15	65	3	3	0
15	66	3	1	0
15	67	3	4	0
15	68	3	3	0
15	70	3	2	0
15	71	3	1	0
15	72	3	1	0
15	74	3	1	0
15	75	3	3	0
15	77	3	2	0
15	79	3	6	0
15	81	3	3	0
15	85	3	3	0
15	86	3	2	0
15	87	3	3	0
15	88	3	3	0
15	89	3	2	0
15	90	3	8	0
15	91	3	1	0
15	92	3	2	0
15	93	3	2	0
15	96	3	1	0
15	99	3	1	0
15	101	3	1	0
15	102	3	1	0
15	104	3	4	0
15	105	3	1	0
15	107	3	3	0
15	111	3	2	0
15	112	3	2	0
15	113	3	1	0
15	115	3	2	0
15	116	3	1	0
15	117	3	1	0
15	121	3	1	0
15	122	3	1	0
15	123	3	5	0
15	124	3	2	0
15	125	3	2	0
15	126	3	3	0
15	127	3	3	0
15	129	3	2	0
15	130	3	2	0
15	131	3	2	0
15	132	3	3	0
15	140	3	1	0
16	19	3	1	0
16	67	3	1	0
16	68	3	1	0
16	70	3	1	0
16	75	3	1	0
16	77	3	1	0
16	81	3	1	0
17	18	3	7	0
17	19	3	3	0
17	21	3	5	0
17	23	3	19	0
17	24	3	8	0
17	26	3	5	0
17	28	3	22	0
17	30	3	22	0
17	31	3	5	0
17	32	3	10	0
17	35	3	19	0
17	38	3	8	0
17	43	3	14	0
17	46	3	12	0
17	61	3	15	0
17	62	3	14	0
17	63	3	6	0
17	65	3	4	0
17	66	3	9	0
17	67	3	12	0
17	68	3	9	0
17	70	3	6	0
17	71	3	3	0
17	72	3	4	0
17	74	3	3	0
17	75	3	8	0
17	76	3	2	0
17	77	3	4	0
17	79	3	14	0
17	81	3	9	0
17	83	3	1	0
17	84	3	1	0
17	85	3	8	0
17	87	3	3	0
17	90	3	18	0
17	91	3	3	0
17	99	3	6	0
17	100	3	3	0
17	102	3	3	0
17	104	3	17	0
17	105	3	1	0
17	107	3	9	0
17	108	3	1	0
17	111	3	5	0
17	112	3	4	0
17	118	3	1	0
17	121	3	6	0
17	123	3	12	0
17	124	3	14	0
17	125	3	5	0
18	23	3	5	0
18	24	3	3	0
18	25	3	2	0
18	26	3	3	0
18	27	3	2	0
18	28	3	6	0
18	29	3	1	0
18	30	3	5	0
18	31	3	2	0
18	32	3	1	0
18	33	3	4	0
18	34	3	1	0
18	35	3	5	0
18	36	3	1	0
18	37	3	4	0
18	38	3	1	0
18	41	3	1	0
18	43	3	3	0
18	44	3	3	0
18	46	3	4	0
18	47	3	2	0
18	48	3	1	0
18	49	3	1	0
18	51	3	1	0
18	52	3	2	0
18	53	3	2	0
18	57	3	1	0
18	58	3	1	0
18	59	3	1	0
18	60	3	1	0
18	61	3	4	0
18	62	3	2	0
18	63	3	2	0
18	64	3	1	0
18	65	3	3	0
18	66	3	1	0
18	67	3	5	0
18	68	3	3	0
18	70	3	2	0
18	71	3	1	0
18	72	3	1	0
18	74	3	1	0
18	75	3	3	0
18	77	3	2	0
18	79	3	6	0
18	80	3	1	0
18	81	3	4	0
18	85	3	2	0
18	86	3	1	0
18	87	3	2	0
18	88	3	3	0
18	89	3	2	0
18	90	3	7	0
18	91	3	1	0
18	92	3	1	0
18	93	3	1	0
18	96	3	1	0
18	99	3	1	0
18	101	3	1	0
18	104	3	5	0
18	105	3	1	0
18	107	3	3	0
18	111	3	3	0
18	112	3	2	0
18	113	3	1	0
18	115	3	1	0
18	117	3	1	0
18	120	3	1	0
18	121	3	1	0
18	123	3	4	0
18	124	3	3	0
18	125	3	2	0
18	126	3	2	0
18	127	3	2	0
18	129	3	2	0
18	130	3	1	0
18	131	3	3	0
18	132	3	3	0
18	135	3	1	0
18	138	3	1	0
18	140	3	1	0
19	23	3	2	0
19	25	3	2	0
19	27	3	2	0
19	28	3	2	0
19	29	3	1	0
19	30	3	3	0
19	32	3	1	0
19	33	3	2	0
19	34	3	1	0
19	35	3	1	0
19	36	3	1	0
19	37	3	2	0
19	38	3	1	0
19	41	3	1	0
19	43	3	1	0
19	44	3	2	0
19	47	3	2	0
19	48	3	1	0
19	49	3	1	0
19	51	3	1	0
19	52	3	2	0
19	53	3	2	0
19	57	3	1	0
19	58	3	1	0
19	59	3	1	0
19	60	3	1	0
19	61	3	2	0
19	62	3	1	0
19	63	3	1	0
19	65	3	1	0
19	66	3	1	0
19	79	3	3	0
19	85	3	1	0
19	86	3	1	0
19	87	3	1	0
19	88	3	1	0
19	89	3	2	0
19	90	3	3	0
19	92	3	1	0
19	93	3	1	0
19	96	3	1	0
19	99	3	1	0
19	101	3	1	0
19	104	3	1	0
19	111	3	1	0
19	113	3	1	0
19	115	3	1	0
19	120	3	1	0
19	123	3	2	0
19	124	3	1	0
19	126	3	2	0
19	127	3	2	0
19	131	3	1	0
19	132	3	1	0
19	135	3	1	0
19	138	3	1	0
19	140	3	1	0
20	21	3	2	0
20	30	3	2	0
20	31	3	1	0
20	33	3	2	0
20	37	3	2	0
20	43	3	1	0
20	44	3	1	0
20	68	3	2	0
20	70	3	1	0
20	71	3	1	0
20	72	3	1	0
20	74	3	1	0
20	75	3	2	0
20	77	3	1	0
20	79	3	2	0
20	80	3	1	0
20	81	3	2	0
20	88	3	2	0
20	90	3	2	0
20	91	3	1	0
20	105	3	1	0
20	107	3	2	0
20	111	3	1	0
20	112	3	2	0
20	117	3	1	0
20	123	3	2	0
20	124	3	1	0
20	125	3	2	0
20	129	3	2	0
20	130	3	1	0
20	131	3	2	0
20	132	3	2	0
21	23	3	4	0
21	24	3	2	0
21	25	3	2	0
21	26	3	2	0
21	27	3	2	0
21	28	3	4	0
21	29	3	1	0
21	30	3	5	0
21	32	3	1	0
21	33	3	4	0
21	34	3	1	0
21	35	3	3	0
21	36	3	1	0
21	37	3	4	0
21	38	3	1	0
21	41	3	1	0
21	43	3	1	0
21	44	3	3	0
21	46	3	2	0
21	47	3	2	0
21	48	3	1	0
21	49	3	1	0
21	51	3	1	0
21	52	3	2	0
21	53	3	2	0
21	57	3	1	0
21	58	3	1	0
21	59	3	1	0
21	60	3	1	0
21	61	3	3	0
21	62	3	1	0
21	63	3	2	0
21	65	3	2	0
21	66	3	1	0
21	67	3	3	0
21	68	3	2	0
21	70	3	2	0
21	75	3	2	0
21	77	3	2	0
21	79	3	6	0
21	81	3	2	0
21	85	3	2	0
21	86	3	1	0
21	87	3	2	0
21	88	3	3	0
21	89	3	2	0
21	90	3	6	0
21	92	3	1	0
21	93	3	1	0
21	96	3	1	0
21	99	3	1	0
21	101	3	1	0
21	104	3	3	0
21	105	3	1	0
21	107	3	1	0
21	111	3	1	0
21	112	3	2	0
21	113	3	1	0
21	115	3	1	0
21	120	3	1	0
21	123	3	4	0
21	124	3	1	0
21	125	3	2	0
21	126	3	2	0
21	127	3	2	0
21	129	3	2	0
21	131	3	3	0
21	132	3	3	0
21	135	3	1	0
21	138	3	1	0
21	140	3	1	0
23	28	3	13	0
23	30	3	17	0
23	31	3	2	0
23	32	3	5	0
23	35	3	10	0
23	37	3	8	0
23	43	3	7	0
23	44	3	12	0
23	46	3	9	0
23	47	3	11	0
23	48	3	3	0
23	52	3	5	0
23	53	3	3	0
23	57	3	4	0
23	61	3	6	0
23	62	3	5	0
23	63	3	4	0
23	64	3	1	0
23	65	3	1	0
23	66	3	4	0
23	67	3	7	0
23	68	3	6	0
23	70	3	3	0
23	71	3	3	0
23	72	3	4	0
23	74	3	3	0
23	75	3	6	0
23	77	3	3	0
23	79	3	13	0
23	81	3	5	0
23	83	3	1	0
23	85	3	3	0
23	87	3	1	0
23	88	3	6	0
23	89	3	8	0
23	90	3	10	0
23	91	3	3	0
23	92	3	10	0
23	93	3	4	0
23	96	3	3	0
23	99	3	2	0
23	100	3	1	0
23	101	3	1	0
23	102	3	3	0
23	104	3	13	0
23	105	3	1	0
23	107	3	6	0
23	108	3	1	0
23	111	3	3	0
23	112	3	4	0
23	113	3	3	0
23	118	3	1	0
23	121	3	3	0
23	123	3	8	0
23	124	3	12	0
23	125	3	3	0
23	126	3	5	0
23	127	3	5	0
23	129	3	3	0
23	130	3	5	0
24	30	3	6	0
24	31	3	2	0
24	32	3	4	0
24	33	3	2	0
24	37	3	4	0
24	38	3	2	0
24	43	3	7	0
24	44	3	1	0
24	52	3	1	0
24	54	3	1	0
24	61	3	6	0
24	62	3	5	0
24	63	3	4	0
24	64	3	1	0
24	65	3	1	0
24	66	3	4	0
24	67	3	7	0
24	68	3	6	0
24	70	3	3	0
24	71	3	3	0
24	72	3	4	0
24	74	3	3	0
24	75	3	6	0
24	77	3	3	0
24	79	3	2	0
24	81	3	5	0
24	83	3	1	0
24	85	3	3	0
24	87	3	1	0
24	88	3	2	0
24	90	3	6	0
24	91	3	3	0
24	99	3	2	0
24	100	3	1	0
24	101	3	1	0
24	102	3	3	0
24	104	3	8	0
24	105	3	1	0
24	107	3	6	0
24	108	3	1	0
24	111	3	2	0
24	112	3	3	0
24	118	3	1	0
24	121	3	3	0
24	123	3	3	0
24	124	3	6	0
24	125	3	3	0
24	129	3	3	0
24	130	3	5	0
24	131	3	2	0
24	132	3	3	0
24	140	3	1	0
25	28	3	4	0
25	32	3	1	0
25	33	3	9	0
25	35	3	1	0
25	37	3	4	0
25	38	3	7	0
25	48	3	3	0
25	52	3	4	0
25	53	3	3	0
25	54	3	1	0
25	57	3	4	0
25	88	3	4	0
25	89	3	8	0
25	90	3	4	0
25	92	3	10	0
25	93	3	4	0
25	96	3	3	0
25	104	3	5	0
25	111	3	1	0
25	112	3	1	0
25	113	3	3	0
25	123	3	5	0
25	124	3	6	0
25	126	3	5	0
25	127	3	5	0
25	131	3	3	0
25	132	3	3	0
25	140	3	2	0
26	30	3	5	0
26	31	3	1	0
26	32	3	3	0
26	33	3	2	0
26	37	3	3	0
26	38	3	2	0
26	43	3	4	0
26	44	3	1	0
26	52	3	1	0
26	54	3	1	0
26	61	3	3	0
26	62	3	2	0
26	63	3	1	0
26	64	3	1	0
26	65	3	1	0
26	66	3	1	0
26	67	3	4	0
26	68	3	3	0
26	70	3	2	0
26	71	3	1	0
26	72	3	2	0
26	74	3	1	0
26	75	3	3	0
26	77	3	2	0
26	79	3	2	0
26	81	3	3	0
26	85	3	2	0
26	87	3	1	0
26	88	3	2	0
26	90	3	5	0
26	91	3	1	0
26	99	3	1	0
26	101	3	1	0
26	102	3	2	0
26	104	3	5	0
26	105	3	1	0
26	107	3	4	0
26	111	3	2	0
26	112	3	3	0
26	117	3	1	0
26	121	3	2	0
26	123	3	3	0
26	124	3	3	0
26	125	3	3	0
26	129	3	3	0
26	130	3	2	0
26	131	3	2	0
26	132	3	3	0
26	140	3	1	0
27	28	3	4	0
27	32	3	1	0
27	33	3	9	0
27	35	3	1	0
27	37	3	4	0
27	38	3	7	0
27	48	3	3	0
27	52	3	4	0
27	53	3	3	0
27	54	3	1	0
27	57	3	4	0
27	88	3	4	0
27	89	3	8	0
27	90	3	4	0
27	92	3	10	0
27	93	3	4	0
27	96	3	3	0
27	104	3	5	0
27	111	3	1	0
27	112	3	1	0
27	113	3	3	0
27	123	3	5	0
27	124	3	6	0
27	126	3	5	0
27	127	3	5	0
27	131	3	3	0
27	132	3	3	0
27	140	3	2	0
28	30	3	17	0
28	33	3	5	0
28	38	3	2	0
28	44	3	6	0
28	47	3	7	0
28	49	3	1	0
28	58	3	1	0
28	61	3	22	0
28	63	3	6	0
28	65	3	5	0
28	67	3	17	0
28	68	3	14	0
28	70	3	8	0
28	75	3	11	0
28	77	3	5	0
28	79	3	7	0
28	81	3	12	0
28	85	3	11	0
28	87	3	4	0
28	88	3	4	0
28	89	3	7	0
28	90	3	22	0
28	92	3	6	0
28	104	3	16	0
28	111	3	5	0
28	112	3	4	0
28	123	3	11	0
28	124	3	12	0
28	126	3	5	0
28	127	3	4	0
28	131	3	2	0
28	132	3	3	0
28	140	3	1	0
29	33	3	6	0
29	88	3	3	0
29	89	3	5	0
29	92	3	6	0
29	104	3	5	0
29	111	3	1	0
29	112	3	1	0
29	123	3	2	0
29	124	3	5	0
29	126	3	2	0
29	127	3	2	0
29	131	3	3	0
29	132	3	3	0
29	140	3	2	0
30	35	3	14	0
30	43	3	10	0
30	46	3	8	0
30	61	3	11	0
30	62	3	9	0
30	63	3	3	0
30	64	3	2	0
30	65	3	4	0
30	66	3	5	0
30	67	3	5	0
30	68	3	4	0
30	70	3	3	0
30	71	3	1	0
30	72	3	2	0
30	74	3	1	0
30	75	3	3	0
30	76	3	1	0
30	77	3	2	0
30	79	3	14	0
30	80	3	1	0
30	81	3	3	0
30	83	3	1	0
30	84	3	1	0
30	85	3	7	0
30	87	3	3	0
30	90	3	15	0
30	91	3	1	0
30	99	3	5	0
30	100	3	2	0
30	102	3	5	0
30	104	3	12	0
30	105	3	1	0
30	107	3	4	0
30	108	3	1	0
30	111	3	4	0
30	112	3	4	0
30	118	3	1	0
30	121	3	2	0
30	123	3	11	0
30	124	3	9	0
30	125	3	4	0
30	130	3	2	0
31	61	3	5	0
31	62	3	5	0
31	63	3	2	0
31	64	3	2	0
31	65	3	1	0
31	66	3	4	0
31	68	3	4	0
31	70	3	2	0
31	71	3	2	0
31	72	3	2	0
31	74	3	2	0
31	75	3	3	0
31	76	3	2	0
31	77	3	1	0
31	80	3	1	0
31	81	3	5	0
