#src_id	dest_id	edge_type	number_common_taxa	percent_common_taxa
110	0	2	2	0
111	0	2	6	0
112	0	2	5	0
113	0	2	5	0
114	0	2	2	0
115	0	2	3	0
116	0	2	2	0
117	0	2	2	0
118	0	2	2	0
119	0	2	2	0
120	0	2	5	0
121	0	2	8	0
122	0	2	2	0
123	0	2	13	0
124	0	2	17	0
125	0	2	6	0
126	0	2	7	0
127	0	2	6	0
128	0	2	1	0
129	0	2	4	0
130	0	2	6	0
131	0	2	5	0
132	0	2	6	0
133	0	2	1	0
134	0	2	2	0
135	0	2	3	0
136	0	2	1	0
137	0	2	2	0
138	0	2	3	0
139	0	2	1	0
140	0	2	3	0
2	1	2	5	0
3	1	2	7	0
1	4	2	10	0
1	9	3	3	0
1	10	3	7	0
1	12	3	3	0
14	1	2	3	0
1	15	3	2	0
1	17	2	10	0
1	18	3	2	0
1	19	3	2	0
1	21	3	2	0
1	23	2	10	0
1	25	2	10	0
1	27	2	10	0
1	28	3	3	0
29	1	2	7	0
1	30	2	10	0
1	33	3	9	0
34	1	2	3	0
36	1	2	2	0
1	37	3	3	0
1	38	3	7	0
41	1	2	5	0
42	1	2	2	0
1	44	2	10	0
1	47	2	10	0
1	48	3	3	0
1	49	3	7	0
51	1	2	7	0
1	52	3	3	0
1	53	3	2	0
1	54	3	1	0
56	1	2	1	0
1	57	3	3	0
1	58	3	7	0
59	1	2	7	0
60	1	2	3	0
1	79	2	10	0
1	86	3	3	0
1	88	3	4	0
1	89	3	7	0
1	90	3	3	0
1	92	3	9	0
1	93	3	3	0
94	1	2	4	0
95	1	2	2	0
1	96	3	2	0
97	1	2	6	0
98	1	2	4	0
1	104	3	5	0
110	1	2	2	0
1	111	3	1	0
1	112	3	1	0
1	113	3	2	0
115	1	2	3	0
116	1	2	2	0
119	1	2	2	0
120	1	2	5	0
1	122	3	1	0
1	123	3	4	0
1	124	3	6	0
1	126	3	4	0
1	127	3	4	0
1	131	3	3	0
1	132	3	3	0
135	1	2	3	0
138	1	2	3	0
1	140	3	2	0
2	3	3	2	0
2	4	2	5	0
2	10	2	5	0
2	17	2	5	0
2	18	3	1	0
2	19	3	1	0
2	21	3	1	0
2	23	2	5	0
2	25	2	5	0
2	27	2	5	0
2	29	2	5	0
2	30	2	5	0
2	33	3	4	0
2	38	2	5	0
2	41	3	3	0
42	2	2	2	0
2	44	2	5	0
2	47	2	5	0
2	49	2	5	0
2	51	2	5	0
2	58	2	5	0
2	59	2	5	0
60	2	2	3	0
2	79	2	5	0
2	88	3	3	0
2	89	2	5	0
2	92	3	4	0
2	94	3	2	0
95	2	2	2	0
2	97	3	4	0
98	2	2	4	0
2	104	2	5	0
110	2	2	2	0
2	111	3	1	0
2	112	3	1	0
2	120	1	5	0
2	124	2	5	0
2	131	3	2	0
2	132	3	2	0
2	135	3	2	0
2	138	3	2	0
2	140	3	1	0
3	4	2	7	0
3	9	3	3	0
3	10	3	4	0
3	12	3	3	0
14	3	2	3	0
3	15	3	2	0
3	17	2	7	0
3	18	3	1	0
3	19	3	1	0
3	21	3	1	0
3	23	2	7	0
3	25	2	7	0
3	27	2	7	0
3	28	3	3	0
3	29	3	4	0
3	30	2	7	0
3	33	2	7	0
34	3	2	3	0
36	3	2	2	0
3	37	3	3	0
3	38	3	4	0
3	41	3	4	0
3	44	2	7	0
3	47	2	7	0
3	48	3	3	0
3	49	3	4	0
3	51	3	4	0
3	52	3	3	0
3	53	3	2	0
3	54	3	1	0
56	3	2	1	0
3	57	3	3	0
3	58	3	4	0
3	59	3	4	0
3	60	3	2	0
3	79	2	7	0
3	86	3	3	0
3	88	3	3	0
3	89	3	4	0
3	90	3	3	0
3	92	2	7	0
3	93	3	3	0
3	94	3	2	0
95	3	2	2	0
3	96	3	2	0
3	97	3	4	0
3	98	3	2	0
3	104	3	2	0
3	110	3	1	0
3	112	3	1	0
3	113	3	2	0
115	3	2	3	0
116	3	2	2	0
119	3	2	2	0
3	120	3	2	0
3	122	3	1	0
3	123	3	4	0
3	124	3	3	0
3	126	3	4	0
3	127	3	4	0
3	131	3	1	0
3	132	3	1	0
3	135	3	1	0
3	138	3	1	0
3	140	3	1	0
4	6	3	15	0
4	8	3	11	0
4	9	3	6	0
10	4	2	8	0
4	11	3	1	0
4	12	3	13	0
4	13	3	9	0
14	4	2	3	0
4	15	3	8	0
16	4	2	2	0
4	17	3	22	0
4	18	3	8	0
19	4	2	4	0
4	20	3	2	0
21	4	2	7	0
4	23	3	15	0
4	24	3	4	0
25	4	2	11	0
4	26	3	4	0
27	4	2	11	0
4	28	3	16	0
29	4	2	7	0
4	30	3	20	0
4	31	3	2	0
4	32	3	8	0
33	4	2	11	0
34	4	2	3	0
4	35	3	13	0
36	4	2	2	0
4	37	3	12	0
4	38	3	8	0
40	4	2	1	0
41	4	2	5	0
42	4	2	2	0
4	43	3	8	0
44	4	2	13	0
45	4	2	1	0
4	46	3	7	0
47	4	2	14	0
48	4	2	6	0
49	4	2	8	0
50	4	2	1	0
51	4	2	7	0
4	52	3	9	0
4	53	3	7	0
54	4	2	2	0
55	4	2	1	0
56	4	2	1	0
4	57	3	6	0
58	4	2	8	0
59	4	2	7	0
60	4	2	3	0
4	61	3	11	0
4	62	3	8	0
4	63	3	4	0
4	64	3	4	0
4	65	3	6	0
4	66	3	4	0
4	67	3	7	0
4	68	3	4	0
69	4	2	1	0
4	70	3	4	0
4	72	3	1	0
73	4	2	1	0
4	75	3	3	0
4	76	3	2	0
4	77	3	3	0
79	4	2	16	0
4	80	3	1	0
4	81	3	5	0
82	4	2	1	0
4	84	3	1	0
4	85	3	8	0
86	4	2	4	0
4	87	3	5	0
88	4	2	7	0
4	89	3	11	0
4	90	3	18	0
92	4	2	12	0
93	4	2	6	0
94	4	2	4	0
95	4	2	2	0
96	4	2	5	0
97	4	2	6	0
98	4	2	4	0
4	99	3	4	0
4	100	3	2	0
4	101	3	2	0
4	102	3	2	0
103	4	2	2	0
4	104	3	12	0
105	4	2	2	0
106	4	2	1	0
4	107	3	5	0
109	4	2	1	0
110	4	2	2	0
4	111	3	4	0
112	4	2	5	0
113	4	2	5	0
114	4	2	2	0
115	4	2	3	0
116	4	2	2	0
119	4	2	2	0
120	4	2	5	0
4	121	3	3	0
122	4	2	2	0
4	123	3	12	0
4	124	3	9	0
4	125	3	5	0
126	4	2	7	0
127	4	2	6	0
128	4	2	1	0
129	4	2	4	0
4	130	3	1	0
131	4	2	5	0
132	4	2	6	0
133	4	2	1	0
134	4	2	2	0
135	4	2	3	0
136	4	2	1	0
137	4	2	2	0
138	4	2	3	0
139	4	2	1	0
140	4	2	3	0
5	6	3	1	0
5	7	3	3	0
5	8	2	4	0
5	11	3	1	0
5	12	3	1	0
5	13	3	1	0
5	15	3	1	0
5	17	2	4	0
5	18	3	1	0
5	20	3	1	0
22	5	2	1	0
5	23	3	3	0
5	24	3	3	0
5	26	3	1	0
5	28	2	4	0
5	31	3	3	0
5	35	2	4	0
5	43	2	4	0
5	46	2	4	0
5	61	3	3	0
5	62	3	3	0
5	63	3	3	0
5	66	3	3	0
5	67	2	4	0
5	68	2	4	0
5	70	3	2	0
5	71	3	2	0
5	72	3	2	0
5	74	3	2	0
5	75	2	4	0
5	77	3	2	0
78	5	2	1	0
5	80	3	1	0
5	81	2	4	0
5	90	3	2	0
5	91	3	2	0
5	104	2	4	0
5	107	2	4	0
5	111	3	1	0
117	5	2	2	0
5	121	3	2	0
5	124	2	4	0
5	130	2	4	0
6	8	3	12	0
6	9	3	3	0
6	10	3	1	0
6	11	3	1	0
6	12	3	11	0
6	13	3	9	0
6	15	3	6	0
16	6	2	2	0
6	17	3	14	0
6	18	3	6	0
6	19	3	2	0
6	20	3	2	0
6	21	3	5	0
6	23	3	6	0
6	24	3	5	0
6	25	3	1	0
6	26	3	5	0
6	27	3	1	0
6	28	3	18	0
6	30	3	13	0
6	31	3	4	0
6	32	3	11	0
6	33	3	2	0
6	35	3	18	0
6	37	3	10	0
6	38	3	2	0
39	6	2	1	0
40	6	2	1	0
6	43	3	13	0
6	44	3	3	0
45	6	2	1	0
6	46	3	11	0
6	47	3	4	0
6	48	3	3	0
6	49	3	1	0
50	6	2	1	0
6	52	3	7	0
6	53	3	6	0
6	54	3	1	0
55	6	2	1	0
6	57	3	4	0
6	58	3	1	0
6	61	3	16	0
6	62	3	12	0
6	63	3	5	0
6	64	3	4	0
65	6	2	7	0
6	66	3	7	0
6	67	3	9	0
6	68	3	6	0
69	6	2	1	0
6	70	3	6	0
6	72	3	1	0
73	6	2	1	0
6	75	3	4	0
6	76	3	3	0
6	77	3	4	0
6	79	3	6	0
6	80	3	1	0
6	81	3	7	0
82	6	2	1	0
6	84	3	1	0
6	85	3	10	0
6	86	3	1	0
6	87	3	5	0
6	88	3	3	0
6	89	3	5	0
6	90	3	19	0
6	92	3	3	0
6	93	3	3	0
6	96	3	3	0
6	99	3	6	0
6	100	3	2	0
101	6	2	3	0
6	102	3	4	0
103	6	2	2	0
6	104	3	9	0
105	6	2	2	0
106	6	2	1	0
6	107	3	7	0
109	6	2	1	0
6	111	3	4	0
6	112	3	4	0
6	113	3	3	0
114	6	2	2	0
6	121	3	6	0
6	122	3	1	0
6	123	3	8	0
6	124	3	6	0
6	125	3	5	0
6	126	3	3	0
6	127	3	2	0
128	6	2	1	0
129	6	2	4	0
6	130	3	2	0
6	131	3	2	0
6	132	3	3	0
133	6	2	1	0
134	6	2	2	0
136	6	2	1	0
137	6	2	2	0
139	6	2	1	0
6	140	3	1	0
7	8	3	3	0
7	9	3	1	0
7	11	3	1	0
7	12	3	1	0
7	13	3	1	0
7	15	3	1	0
7	17	2	4	0
7	18	3	1	0
7	20	3	1	0
22	7	2	1	0
7	23	2	4	0
7	24	2	4	0
7	26	3	1	0
7	28	2	4	0
7	30	3	1	0
7	31	3	2	0
7	32	3	1	0
7	35	2	4	0
7	37	3	1	0
7	43	2	4	0
7	46	2	4	0
7	61	3	3	0
7	62	3	3	0
7	63	3	3	0
7	66	3	3	0
7	67	2	4	0
7	68	2	4	0
7	70	3	1	0
7	71	3	3	0
7	72	3	3	0
7	74	3	3	0
7	75	2	4	0
7	77	3	1	0
78	7	2	1	0
7	80	3	1	0
7	81	3	3	0
7	83	3	1	0
7	85	3	1	0
7	90	3	1	0
7	91	3	3	0
7	99	3	1	0
7	100	3	1	0
7	102	3	1	0
7	104	2	4	0
7	107	3	3	0
7	108	3	1	0
7	111	3	1	0
117	7	2	2	0
7	118	3	1	0
7	121	3	1	0
7	124	2	4	0
7	130	2	4	0
8	11	3	1	0
8	12	3	9	0
8	13	3	8	0
8	15	3	5	0
16	8	2	2	0
8	17	3	13	0
8	18	3	6	0
8	19	3	2	0
8	20	3	2	0
8	21	3	4	0
22	8	2	1	0
8	23	3	5	0
8	24	3	5	0
8	26	3	3	0
8	28	3	14	0
8	30	3	6	0
8	31	3	5	0
8	32	3	5	0
8	33	3	1	0
8	35	3	14	0
8	37	3	6	0
8	43	3	11	0
45	8	2	1	0
8	46	3	9	0
8	47	3	2	0
8	48	3	2	0
8	52	3	4	0
8	53	3	3	0
8	54	3	1	0
55	8	2	1	0
8	57	3	2	0
8	61	3	13	0
8	62	3	11	0
8	63	3	7	0
8	64	3	4	0
8	65	3	5	0
8	66	3	7	0
8	67	3	11	0
8	68	3	8	0
69	8	2	1	0
8	70	3	6	0
8	71	3	2	0
8	72	3	3	0
73	8	2	1	0
8	74	3	2	0
8	75	3	7	0
8	76	3	2	0
8	77	3	4	0
78	8	2	1	0
8	79	3	4	0
8	80	3	1	0
8	81	3	10	0
82	8	2	1	0
8	84	3	1	0
8	85	3	8	0
8	87	3	4	0
8	88	3	1	0
8	89	3	2	0
8	90	3	13	0
8	91	3	2	0
8	92	3	1	0
8	93	3	1	0
8	96	3	1	0
8	99	3	4	0
8	100	3	2	0
8	101	3	2	0
8	102	3	1	0
8	103	3	1	0
8	104	3	10	0
105	8	2	2	0
106	8	2	1	0
8	107	3	9	0
8	111	3	3	0
8	112	3	3	0
8	113	3	1	0
8	114	3	1	0
117	8	2	2	0
8	121	3	5	0
8	123	3	7	0
8	124	3	6	0
8	125	3	5	0
8	126	3	2	0
8	127	3	1	0
128	8	2	1	0
8	129	3	3	0
8	130	3	4	0
8	131	3	1	0
8	132	3	1	0
8	134	3	1	0
8	137	3	1	0
9	11	3	1	0
9	12	3	5	0
9	13	3	2	0
14	9	2	3	0
9	15	3	4	0
9	17	2	7	0
9	18	3	2	0
9	19	3	1	0
9	20	3	1	0
9	21	3	2	0
9	23	3	6	0
9	24	3	3	0
9	25	3	3	0
9	26	3	2	0
9	27	3	3	0
9	28	2	7	0
9	30	2	7	0
9	32	3	3	0
9	33	3	4	0
34	9	2	3	0
9	35	3	4	0
36	9	2	2	0
9	37	3	6	0
9	38	3	1	0
40	9	2	1	0
9	43	3	2	0
9	44	3	5	0
9	46	3	3	0
9	47	3	4	0
9	48	3	4	0
9	52	3	4	0
9	53	3	3	0
9	54	3	1	0
56	9	2	1	0
9	57	3	3	0
9	61	3	3	0
9	62	3	2	0
9	63	3	1	0
9	64	3	1	0
9	65	3	1	0
9	66	3	1	0
9	67	3	2	0
9	68	3	2	0
9	70	3	1	0
9	71	3	1	0
9	72	3	1	0
9	74	3	1	0
9	75	3	2	0
9	77	3	1	0
9	79	3	4	0
9	80	3	1	0
9	83	3	1	0
9	85	3	2	0
9	86	3	3	0
9	87	3	1	0
9	88	3	3	0
9	89	3	3	0
9	90	3	6	0
9	91	3	1	0
9	92	3	4	0
9	93	3	4	0
9	96	3	3	0
9	99	3	1	0
9	100	3	1	0
9	102	3	2	0
9	103	3	1	0
9	104	3	3	0
9	107	3	1	0
9	108	3	1	0
109	9	2	1	0
9	111	3	1	0
9	112	3	1	0
9	113	3	3	0
9	114	3	1	0
115	9	2	3	0
116	9	2	2	0
9	118	3	1	0
9	121	3	1	0
9	122	3	1	0
9	123	3	3	0
9	124	3	3	0
9	125	3	1	0
9	126	3	2	0
9	127	3	2	0
9	129	3	1	0
9	130	3	2	0
9	131	3	1	0
9	132	3	2	0
133	9	2	1	0
9	134	3	1	0
136	9	2	1	0
9	137	3	1	0
139	9	2	1	0
9	140	3	1	0
10	17	2	8	0
10	18	3	1	0
10	19	3	1	0
10	21	3	1	0
10	23	2	8	0
10	25	2	8	0
10	27	2	8	0
10	28	3	1	0
29	10	2	7	0
10	30	2	8	0
10	32	3	1	0
10	33	3	6	0
10	35	3	1	0
10	37	3	1	0
10	38	3	7	0
41	10	2	5	0
42	10	2	2	0
10	44	2	8	0
10	47	2	8	0
10	49	1	8	0
50	10	2	1	0
51	10	2	7	0
10	52	3	1	0
10	53	3	1	0
10	57	3	1	0
10	58	1	8	0
59	10	2	7	0
60	10	2	3	0
10	79	2	8	0
10	86	3	1	0
10	88	3	3	0
10	89	3	6	0
10	90	3	1	0
10	92	3	7	0
10	93	3	1	0
94	10	2	4	0
95	10	2	2	0
10	96	3	1	0
97	10	2	6	0
98	10	2	4	0
10	104	3	5	0
110	10	2	2	0
10	111	3	1	0
10	112	3	1	0
10	113	3	1	0
119	10	2	2	0
120	10	2	5	0
10	122	3	1	0
10	123	3	3	0
10	124	3	5	0
10	126	3	3	0
10	127	3	3	0
10	131	3	3	0
10	132	3	3	0
135	10	2	3	0
138	10	2	3	0
10	140	3	2	0
11	12	3	1	0
11	13	3	1	0
11	15	2	2	0
11	17	2	2	0
11	18	3	1	0
11	20	3	1	0
22	11	2	1	0
11	23	2	2	0
11	24	2	2	0
11	26	2	2	0
11	28	2	2	0
11	30	3	1	0
11	31	3	1	0
11	32	3	1	0
11	35	2	2	0
11	38	3	1	0
40	11	2	1	0
11	43	2	2	0
11	46	2	2	0
11	61	3	1	0
11	62	3	1	0
11	64	3	1	0
11	65	3	1	0
11	67	3	1	0
11	68	3	1	0
11	71	3	1	0
11	72	3	1	0
11	74	3	1	0
11	75	3	1	0
78	11	2	1	0
11	80	1	2	0
11	81	3	1	0
11	85	3	1	0
11	87	3	1	0
11	90	3	1	0
11	91	3	1	0
11	102	3	1	0
11	104	2	2	0
11	107	2	2	0
11	111	2	2	0
11	117	3	1	0
11	121	3	1	0
11	124	2	2	0
11	130	2	2	0
11	132	3	1	0
133	11	2	1	0
136	11	2	1	0
139	11	2	1	0
11	140	3	1	0
13	12	2	10	0
14	12	2	3	0
12	15	3	8	0
16	12	2	2	0
12	17	3	12	0
12	18	3	7	0
12	19	3	3	0
20	12	2	3	0
12	21	3	6	0
22	12	2	1	0
12	23	3	6	0
12	24	3	3	0
12	25	3	3	0
12	26	3	3	0
12	27	3	3	0
12	28	3	13	0
12	30	3	11	0
12	31	3	1	0
12	32	3	6	0
12	33	3	5	0
34	12	2	3	0
12	35	3	10	0
36	12	2	2	0
12	37	3	11	0
12	43	3	6	0
12	44	3	5	0
45	12	2	1	0
12	46	3	4	0
12	47	3	6	0
48	12	2	6	0
12	52	3	8	0
12	53	3	7	0
12	54	3	1	0
56	12	2	1	0
12	57	3	6	0
12	61	3	8	0
12	62	3	5	0
12	63	3	3	0
12	64	3	1	0
12	65	3	4	0
12	66	3	3	0
12	67	3	5	0
12	68	3	4	0
69	12	2	1	0
12	70	3	3	0
12	71	3	1	0
12	72	3	1	0
12	74	3	1	0
12	75	3	3	0
12	76	3	1	0
12	77	3	2	0
78	12	2	1	0
12	79	3	8	0
12	80	3	1	0
12	81	3	4	0
12	84	3	1	0
12	85	3	5	0
12	86	3	3	0
12	87	3	4	0
12	88	3	4	0
12	89	3	6	0
12	90	3	14	0
12	91	3	1	0
12	92	3	5	0
12	93	3	5	0
12	96	3	4	0
12	99	3	3	0
12	100	3	1	0
12	101	3	2	0
12	102	3	1	0
103	12	2	2	0
12	104	3	5	0
105	12	2	2	0
106	12	2	1	0
12	107	3	3	0
109	12	2	1	0
12	111	3	2	0
12	112	3	3	0
12	113	3	4	0
114	12	2	2	0
115	12	2	3	0
116	12	2	2	0
12	117	3	1	0
12	122	3	1	0
12	123	3	8	0
12	124	3	2	0
12	125	3	4	0
12	126	3	4	0
12	127	3	3	0
128	12	2	1	0
12	129	3	3	0
12	130	3	1	0
12	131	3	2	0
12	132	3	2	0
134	12	2	2	0
137	12	2	2	0
13	15	3	5	0
16	13	2	2	0
13	17	3	7	0
13	18	3	5	0
13	19	3	1	0
20	13	2	3	0
13	21	3	4	0
22	13	2	1	0
13	23	3	3	0
13	24	3	3	0
13	26	3	3	0
13	28	3	8	0
13	30	3	6	0
13	31	3	1	0
13	32	3	4	0
13	33	3	2	0
13	35	3	8	0
13	37	3	6	0
13	43	3	4	0
13	44	3	2	0
45	13	2	1	0
13	46	3	4	0
13	47	3	3	0
13	48	3	3	0
13	52	3	3	0
13	53	3	3	0
13	57	3	2	0
13	61	3	6	0
13	62	3	3	0
13	63	3	3	0
13	64	3	1	0
13	65	3	4	0
13	66	3	1	0
13	67	3	5	0
13	68	3	4	0
69	13	2	1	0
13	70	3	3	0
13	71	3	1	0
13	72	3	1	0
13	74	3	1	0
13	75	3	3	0
13	76	3	1	0
13	77	3	2	0
78	13	2	1	0
13	79	3	5	0
13	80	3	1	0
13	81	3	4	0
13	84	3	1	0
13	85	3	5	0
13	87	3	4	0
13	88	3	3	0
13	89	3	2	0
13	90	3	9	0
13	91	3	1	0
13	92	3	2	0
13	93	3	2	0
13	96	3	2	0
13	99	3	1	0
13	100	3	1	0
13	102	3	1	0
103	13	2	2	0
13	104	3	5	0
105	13	2	2	0
106	13	2	1	0
13	107	3	3	0
109	13	2	1	0
13	111	3	2	0
13	112	3	3	0
13	113	3	2	0
114	13	2	2	0
13	117	3	1	0
13	123	3	5	0
13	124	3	1	0
13	125	3	4	0
13	126	3	1	0
128	13	2	1	0
13	129	3	3	0
13	130	3	1	0
13	131	3	2	0
13	132	3	2	0
134	13	2	2	0
137	13	2	2	0
14	15	3	2	0
14	17	2	3	0
14	18	3	1	0
14	19	3	1	0
14	21	3	1	0
14	23	2	3	0
14	25	2	3	0
14	27	2	3	0
14	28	2	3	0
14	30	2	3	0
14	33	2	3	0
14	34	1	3	0
36	14	2	2	0
14	37	2	3	0
14	44	2	3	0
14	47	2	3	0
14	48	2	3	0
14	52	2	3	0
14	53	3	2	0
14	54	3	1	0
56	14	2	1	0
14	57	2	3	0
14	79	2	3	0
14	86	2	3	0
14	88	3	1	0
14	89	3	2	0
14	90	2	3	0
14	92	2	3	0
14	93	2	3	0
14	96	3	2	0
14	113	3	2	0
14	115	1	3	0
116	14	2	2	0
14	122	3	1	0
14	123	3	2	0
14	124	3	1	0
14	126	3	2	0
14	127	3	2	0
16	15	2	2	0
15	17	3	7	0
15	18	3	7	0
15	19	3	3	0
20	15	2	3	0
15	21	3	6	0
22	15	2	1	0
15	23	3	6	0
15	24	3	4	0
15	25	3	2	0
15	26	3	4	0
15	27	3	2	0
15	28	3	7	0
15	30	3	6	0
15	31	3	1	0
15	32	3	2	0
15	33	3	4	0
15	34	3	2	0
15	35	3	5	0
15	36	3	1	0
15	37	3	5	0
15	38	3	1	0
40	15	2	1	0
15	43	3	3	0
15	44	3	3	0
45	15	2	1	0
15	46	3	4	0
15	47	3	2	0
15	48	3	2	0
15	52	3	3	0
15	53	3	2	0
15	54	3	1	0
56	15	2	1	0
15	57	3	2	0
15	61	3	4	0
15	62	3	2	0
15	63	3	2	0
15	64	3	1	0
15	65	3	3	0
15	66	3	1	0
15	67	3	4	0
15	68	3	3	0
69	15	2	1	0
15	70	3	2	0
15	71	3	1	0
15	72	3	1	0
15	74	3	1	0
15	75	3	3	0
15	77	3	2	0
78	15	2	1	0
15	79	3	6	0
80	15	2	2	0
15	81	3	3	0
15	85	3	3	0
15	86	3	2	0
15	87	3	3	0
15	88	3	3	0
15	89	3	2	0
15	90	3	8	0
15	91	3	1	0
15	92	3	2	0
15	93	3	2	0
15	96	3	1	0
15	99	3	1	0
15	101	3	1	0
15	102	3	1	0
103	15	2	2	0
15	104	3	4	0
15	105	3	1	0
15	107	3	3	0
109	15	2	1	0
15	111	3	2	0
15	112	3	2	0
15	113	3	1	0
15	115	3	2	0
15	116	3	1	0
15	117	3	1	0
15	121	3	1	0
15	122	3	1	0
15	123	3	5	0
15	124	3	2	0
15	125	3	2	0
15	126	3	3	0
15	127	3	3	0
15	129	3	2	0
15	130	3	2	0
15	131	3	2	0
15	132	3	3	0
133	15	2	1	0
134	15	2	2	0
136	15	2	1	0
137	15	2	2	0
139	15	2	1	0
15	140	3	1	0
16	18	2	2	0
16	19	3	1	0
16	21	2	2	0
16	61	2	2	0
16	63	2	2	0
16	65	2	2	0
16	67	3	1	0
16	68	3	1	0
16	70	3	1	0
16	75	3	1	0
16	77	3	1	0
16	79	2	2	0
16	81	3	1	0
16	85	2	2	0
16	87	2	2	0
16	90	2	2	0
17	18	3	7	0
17	19	3	3	0
20	17	2	3	0
17	21	3	5	0
22	17	2	1	0
17	23	3	19	0
17	24	3	8	0
25	17	2	11	0
17	26	3	5	0
27	17	2	11	0
17	28	3	22	0
29	17	2	7	0
17	30	3	22	0
17	31	3	5	0
17	32	3	10	0
33	17	2	11	0
34	17	2	3	0
17	35	3	19	0
36	17	2	2	0
37	17	2	14	0
17	38	3	8	0
40	17	2	1	0
41	17	2	5	0
42	17	2	2	0
17	43	3	14	0
44	17	2	13	0
45	17	2	1	0
17	46	3	12	0
47	17	2	14	0
48	17	2	6	0
49	17	2	8	0
50	17	2	1	0
51	17	2	7	0
52	17	2	10	0
53	17	2	8	0
54	17	2	2	0
55	17	2	1	0
56	17	2	1	0
57	17	2	7	0
58	17	2	8	0
59	17	2	7	0
60	17	2	3	0
17	61	3	15	0
17	62	3	14	0
17	63	3	6	0
64	17	2	5	0
17	65	3	4	0
17	66	3	9	0
17	67	3	12	0
17	68	3	9	0
69	17	2	1	0
17	70	3	6	0
17	71	3	3	0
17	72	3	4	0
73	17	2	1	0
17	74	3	3	0
17	75	3	8	0
17	76	3	2	0
17	77	3	4	0
78	17	2	1	0
17	79	3	14	0
80	17	2	2	0
17	81	3	9	0
82	17	2	1	0
17	83	3	1	0
17	84	3	1	0
17	85	3	8	0
86	17	2	4	0
17	87	3	3	0
88	17	2	7	0
89	17	2	12	0
17	90	3	18	0
17	91	3	3	0
92	17	2	12	0
93	17	2	6	0
94	17	2	4	0
95	17	2	2	0
96	17	2	5	0
97	17	2	6	0
98	17	2	4	0
17	99	3	6	0
17	100	3	3	0
101	17	2	3	0
17	102	3	3	0
103	17	2	2	0
17	104	3	17	0
17	105	3	1	0
106	17	2	1	0
17	107	3	9	0
17	108	3	1	0
109	17	2	1	0
110	17	2	2	0
17	111	3	5	0
17	112	3	4	0
113	17	2	5	0
114	17	2	2	0
115	17	2	3	0
116	17	2	2	0
117	17	2	2	0
17	118	3	1	0
119	17	2	2	0
120	17	2	5	0
17	121	3	6	0
122	17	2	2	0
17	123	3	12	0
17	124	3	14	0
17	125	3	5	0
126	17	2	7	0
127	17	2	6	0
128	17	2	1	0
129	17	2	4	0
130	17	2	6	0
131	17	2	5	0
132	17	2	6	0
133	17	2	1	0
134	17	2	2	0
135	17	2	3	0
136	17	2	1	0
137	17	2	2	0
138	17	2	3	0
139	17	2	1	0
140	17	2	3	0
19	18	2	4	0
20	18	2	3	0
21	18	2	7	0
22	18	2	1	0
18	23	3	5	0
18	24	3	3	0
18	25	3	2	0
18	26	3	3	0
18	27	3	2	0
18	28	3	6	0
18	29	3	1	0
18	30	3	5	0
18	31	3	2	0
18	32	3	1	0
18	33	3	4	0
18	34	3	1	0
18	35	3	5	0
18	36	3	1	0
